zpid,streetAddress,zipcode,city,state,latitude,longitude,price,dateSold,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,isUnmappable,isPreforeclosureAuction,priceForHDP,timeOnZillow,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit,isShowcaseListing,listing_sub_type.is_FSBA,homeStatusForHDP,datePriceChanged,priceReduction,priceChange,isRentalWithBasePrice,contingentListingType,listing_sub_type.is_accepting_backup_offers,providerListingID,newConstructionType,listing_sub_type.is_newHome,videoCount,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,unit,listing_sub_type.is_bankOwned,listing_sub_type.is_forAuction,rentalMarketingSubType
16537572,880 Tufts Ct,95695,Woodland,CA,38.66479,-121.800896,526000.0,1691046000000,2.0,3.0,1679.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,547200.0,2850,False,False,526000.0,19967662000.0,True,False,False,USD,USA,439722.0,6839.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510532,40 College St,95695,Woodland,CA,38.683697,-121.77497,475000.0,1690959600000,2.0,2.0,1170.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,494200.0,2299,False,False,475000.0,20054062000.0,True,False,False,USD,USA,218121.0,8145.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16536379,279 Yosemite Pl,95695,Woodland,CA,38.691322,-121.796814,445000.0,1690873200000,2.0,3.0,1116.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,463100.0,2600,False,False,445000.0,20140462000.0,True,False,False,USD,USA,346885.0,4574.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510444,6 N Cleveland St,95695,Woodland,CA,38.68519,-121.77885,470000.0,1690786800000,2.0,3.0,1088.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,489200.0,2400,False,False,470000.0,20226862000.0,True,False,False,USD,USA,438600.0,9278.28,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16537299,505A&B Elizabeth Way,95695,Woodland,CA,38.67107,-121.792336,580000.0,1690786800000,4.0,4.0,2292.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,603700.0,2999,False,False,580000.0,20226862000.0,True,False,False,USD,USA,195191.0,8624.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
2057696451,36681 County Road 18a,95695,Woodland,CA,38.713753,-121.8269,850000.0,1690441200000,1.0,2.0,1077.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,,2153,False,False,850000.0,,True,False,False,USD,USA,,37.54,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16527233,1650 Coloma Way,95695,Woodland,CA,38.65846,-121.7706,491800.0,1690354800000,2.0,3.0,1203.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,512600.0,2800,False,False,491800.0,,True,False,False,USD,USA,228166.0,6098.4,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
201560289,414 Woodland Ave,95695,Woodland,CA,38.687855,-121.775276,300000.0,1690354800000,0.0,,,LOT,RECENTLY_SOLD,-1,False,False,,2046,False,False,300000.0,20658862000.0,True,False,False,USD,USA,152420.0,0.9985996326905417,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16526620,26 Gibson Rd,95695,Woodland,CA,38.662697,-121.782364,539000.0,1690268400000,2.0,3.0,1452.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,561600.0,2800,False,False,539000.0,20745262000.0,True,False,False,USD,USA,382772.0,7632.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16535276,109 Antelope St,95695,Woodland,CA,38.683876,-121.789375,92218.0,1690268400000,0.0,4.0,1279.0,LOT,RECENTLY_SOLD,-1,False,False,,2199,False,False,92218.0,20745262000.0,True,False,False,USD,USA,55441.0,6534.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16537153,17 W Marshall Ave,95695,Woodland,CA,38.667942,-121.78557,439000.0,1690268400000,2.0,3.0,1654.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,457400.0,2800,False,False,439000.0,20745262000.0,True,False,False,USD,USA,63436.0,6499.152,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510328,168 1/2 Cleveland St,95695,Woodland,CA,38.68045,-121.779854,230000.0,1690182000000,1.0,2.0,490.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,239700.0,1975,False,False,230000.0,20831662000.0,True,False,False,USD,USA,45949.0,3223.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16526714,6 Monte Vista Dr,95695,Woodland,CA,38.65969,-121.78373,660000.0,1690182000000,3.0,4.0,1902.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,687800.0,2900,False,False,660000.0,20831662000.0,True,False,False,USD,USA,135842.0,9226.008,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16535849,5 N Kern Ave,95695,Woodland,CA,38.685284,-121.80082,445000.0,1690182000000,2.0,3.0,1000.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,463800.0,2550,False,False,445000.0,20831662000.0,True,False,False,USD,USA,275615.0,5998.212,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16511555,518 Craig Ave,95695,Woodland,CA,38.670727,-121.774124,545000.0,1689922800000,2.0,2.0,1513.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,568300.0,2299,False,False,545000.0,21090862000.0,True,False,False,USD,USA,55432.0,6957.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510679,616 Clover St,95695,Woodland,CA,38.682247,-121.77234,385000.0,1689836400000,1.0,2.0,792.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,401500.0,2100,False,False,385000.0,21177262000.0,True,False,False,USD,USA,367200.0,2701.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16527874,423 Colusa Pl,95695,Woodland,CA,38.657875,-121.776085,535000.0,1689836400000,2.0,3.0,1640.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,558000.0,2850,False,False,535000.0,21177262000.0,True,False,False,USD,USA,96086.0,6900.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510814,323 N Walnut St,95695,Woodland,CA,38.69117,-121.778244,350000.0,1689750000000,1.0,3.0,1260.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,449100.0,2498,False,False,350000.0,21263662000.0,True,False,False,USD,USA,392750.0,8102.16,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16527103,1623 Archer Dr,95695,Woodland,CA,38.659794,-121.76816,430000.0,1689318000000,2.0,3.0,1248.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,448900.0,2800,False,False,430000.0,21695662000.0,True,False,False,USD,USA,107630.0,5998.212,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16537524,830 Notre Dame Dr,95695,Woodland,CA,38.665787,-121.79929,660000.0,1689145200000,3.0,3.0,2126.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,689300.0,2995,False,False,660000.0,21868462000.0,True,False,False,USD,USA,268495.0,10655.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16536026,28 W Clover St,95695,Woodland,CA,38.682835,-121.78566,480000.0,1689058800000,2.0,3.0,1296.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,501400.0,2600,False,False,480000.0,,True,False,False,USD,USA,324274.0,6970.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510429,127 N College St,95695,Woodland,CA,38.68802,-121.77495,1000000.0,1688713200000,4.0,5.0,3150.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1045300.0,3956,False,False,1000000.0,22300462000.0,True,False,False,USD,USA,621639.0,0.5165289256198347,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510047,71 Olive Way,95695,Woodland,CA,38.682926,-121.77868,520000.0,1688626800000,3.0,3.0,1547.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,543700.0,2695,False,False,520000.0,,True,False,False,USD,USA,467139.0,5998.212,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16536239,104 Muir Cir,95695,Woodland,CA,38.691776,-121.7897,450000.0,1688626800000,2.0,3.0,1071.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,470500.0,2500,False,False,450000.0,22386862000.0,True,False,False,USD,USA,206185.0,3833.28,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16536780,1012 Cottonwood St,95695,Woodland,CA,38.667473,-121.79368,565000.0,1688540400000,2.0,3.0,1984.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,590800.0,2900,False,False,565000.0,22473262000.0,True,False,False,USD,USA,253519.0,7810.308,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510895,211 Woodland Ave,95695,Woodland,CA,38.688606,-121.77717,430000.0,1688367600000,1.0,2.0,888.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,449800.0,2125,False,False,430000.0,22646062000.0,True,False,False,USD,USA,240000.0,7200.468,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16511560,757 1st St,95695,Woodland,CA,38.670364,-121.77286,734000.0,1688367600000,3.0,3.0,2841.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,767800.0,3194,False,False,734000.0,22646062000.0,True,False,False,USD,USA,452574.0,8799.12,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510668,139 1st St,95695,Woodland,CA,38.681087,-121.77274,395000.0,1688108400000,1.0,3.0,1392.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,413400.0,2600,False,False,395000.0,22905262000.0,True,False,False,USD,USA,51001.0,6299.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16511909,715 Marshall Ave,95695,Woodland,CA,38.668137,-121.77148,373000.0,1688108400000,1.0,2.0,1051.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,390400.0,2125,False,False,373000.0,22905262000.0,True,False,False,USD,USA,61072.0,4635.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16526664,23 Toyon Dr,95695,Woodland,CA,38.660908,-121.782684,569000.0,1688108400000,2.0,3.0,1791.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,595500.0,2850,False,False,569000.0,22905262000.0,True,False,False,USD,USA,246639.0,7854.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510828,319 Freeman St,95695,Woodland,CA,38.690987,-121.77667,260000.0,1688022000000,2.0,3.0,1220.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,560100.0,2500,False,False,550000.0,22991662000.0,True,False,False,USD,USA,340000.0,10659.132,sqft,False,True,FOR_SALE,,,,,,,,,,,,,,,,,
16537860,936 Jordan Cir,95695,Woodland,CA,38.668583,-121.80063,1099500.0,1688022000000,3.0,3.0,3250.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1151000.0,4355,False,False,1099500.0,22991662000.0,True,False,False,USD,USA,769337.0,0.35,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16537269,801-803 California St,95695,Woodland,CA,38.67095,-121.78935,540000.0,1687849200000,2.0,4.0,1860.0,MULTI_FAMILY,RECENTLY_SOLD,-1,False,False,565500.0,2850,False,False,540000.0,23164462000.0,True,False,False,USD,USA,160024.0,6969.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16511134,163 Oak Ave,95695,Woodland,CA,38.67407,-121.780205,445000.0,1687503600000,1.0,2.0,1002.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,457100.0,2199,False,False,445000.0,23510062000.0,True,False,False,USD,USA,82266.0,6900.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16535072,124 Shasta Pl,95695,Woodland,CA,38.686504,-121.790375,455000.0,1687503600000,2.0,3.0,1234.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,476800.0,2500,False,False,455000.0,23510062000.0,True,False,False,USD,USA,191010.0,7349.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510109,153 Clover St,95695,Woodland,CA,38.682804,-121.78005,460000.0,1687417200000,2.0,3.0,1137.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,482200.0,2600,False,False,460000.0,23596462000.0,True,False,False,USD,USA,179811.0,6617.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16536999,4 W Casa Linda Dr,95695,Woodland,CA,38.66524,-121.78437,480000.0,1687417200000,2.0,3.0,1746.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,503100.0,2850,False,False,480000.0,23596462000.0,True,False,False,USD,USA,105685.0,5998.212,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16535619,204 Imperial St,95695,Woodland,CA,38.681305,-121.79535,505000.0,1687330800000,2.0,3.0,1296.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,529400.0,2599,False,False,505000.0,23682862000.0,True,False,False,USD,USA,287866.0,7632.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
68570318,33382 Goldeneye St,95695,Woodland,CA,38.681583,-121.88251,805000.0,1687330800000,3.0,4.0,2803.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,843800.0,3499,False,False,805000.0,23682862000.0,True,False,False,USD,USA,686042.0,0.25,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16536981,1221 Westway Dr,95695,Woodland,CA,38.664913,-121.78544,550000.0,1687244400000,2.0,3.0,1562.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,576600.0,2800,False,False,550000.0,23769262000.0,True,False,False,USD,USA,254468.0,0.2687098255280074,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510598,31 2nd St,95695,Woodland,CA,38.68372,-121.771454,455000.0,1686898800000,1.0,2.0,1265.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,477400.0,2199,False,False,455000.0,24114862000.0,True,False,False,USD,USA,395221.0,6390.252,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
63230850,34490 Pintail St,95695,Woodland,CA,38.673077,-121.875824,715000.0,1686812400000,3.0,5.0,3059.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,762600.0,3499,False,False,715000.0,24201262000.0,True,False,False,USD,USA,519826.0,0.25,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16528233,806 Lewis Ave,95695,Woodland,CA,38.661694,-121.7987,550000.0,1686639600000,2.0,3.0,1535.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,577300.0,2800,False,False,550000.0,24374062000.0,True,False,False,USD,USA,271439.0,0.2659779614325069,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16512242,814 Homewood Dr,95695,Woodland,CA,38.665047,-121.76976,440000.0,1686553200000,1.0,2.0,1030.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,461900.0,2199,False,False,440000.0,24460462000.0,True,False,False,USD,USA,130035.0,8468.064,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16536793,708 Poplar Ln,95695,Woodland,CA,38.66792,-121.79659,406500.0,1686294000000,2.0,4.0,1500.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,427000.0,2800,False,False,406500.0,24719662000.0,True,False,False,USD,USA,94381.0,0.26650596877869603,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510659,146 1st St,95695,Woodland,CA,38.681114,-121.77352,100000.0,1686207600000,1.0,2.0,1044.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,408400.0,2199,False,False,100000.0,24806062000.0,True,False,False,USD,USA,192037.0,9060.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16511542,703 College St,95695,Woodland,CA,38.671856,-121.774414,765000.0,1686207600000,2.0,3.0,2285.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,803700.0,2974,False,False,765000.0,,True,False,False,USD,USA,659000.0,9148.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16537453,656 California St,95695,Woodland,CA,38.672367,-121.78914,250000.0,1686207600000,1.0,3.0,992.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,453600.0,2500,False,False,250000.0,24806062000.0,True,False,False,USD,USA,40794.0,9321.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510634,40 4th St,95695,Woodland,CA,38.683765,-121.769646,585000.0,1686121200000,2.0,3.0,1603.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,614700.0,2600,False,False,585000.0,24892462000.0,True,False,False,USD,USA,278659.0,0.47869999999999996,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16528638,34070 County Road 25,95695,Woodland,CA,38.64975,-121.874855,1220000.0,1685948400000,3.0,4.0,2314.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1213700.0,4622,False,False,1220000.0,25065262000.0,True,False,False,USD,USA,463044.0,5.0,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16516364,17355 County Road 96,95695,Woodland,CA,38.686756,-121.837524,1550000.0,1685602800000,4.0,5.0,3015.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1632800.0,6180,False,False,1550000.0,25410862000.0,True,False,False,USD,USA,1054663.0,8.25,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16537278,302 W Southwood Dr,95695,Woodland,CA,38.66934,-121.788475,740000.0,1685516400000,3.0,4.0,2800.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,778500.0,3499,False,False,740000.0,25497262000.0,True,False,False,USD,USA,535806.0,0.2571,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16528426,713 Del Oro St,95695,Woodland,CA,38.656025,-121.79627,433000.0,1685084400000,2.0,3.0,1370.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,455900.0,2749,False,False,433000.0,25929262000.0,True,False,False,USD,USA,166236.0,3690.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16536485,333 Pinnacles Dr,95695,Woodland,CA,38.689903,-121.799515,500000.0,1685084400000,2.0,3.0,1408.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,529100.0,2700,False,False,500000.0,25929262000.0,True,False,False,USD,USA,404645.0,6098.4,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
63320915,17992 Wood Duck St,95695,Woodland,CA,38.68106,-121.88389,706000.0,1685084400000,3.0,4.0,2803.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,743300.0,3499,False,False,706000.0,25929262000.0,True,False,False,USD,USA,656185.0,0.28000459136822775,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
63320981,18268 Gadwall St,95695,Woodland,CA,38.675476,-121.88365,745000.0,1684911600000,3.0,4.0,2803.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,784600.0,3499,False,False,745000.0,26102062000.0,True,False,False,USD,USA,577583.0,0.31000918273645545,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510350,210 Cleveland St,95695,Woodland,CA,38.679493,-121.779594,432000.0,1684825200000,1.0,2.0,1150.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,455000.0,2199,False,False,432000.0,26188462000.0,True,False,False,USD,USA,430000.0,4500.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16527175,1001 Sherman St,95695,Woodland,CA,38.660748,-121.767136,502000.0,1684738800000,2.0,3.0,1404.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,528800.0,2800,False,False,502000.0,26274862000.0,True,False,False,USD,USA,232107.0,7349.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
68573910,13219 County Road 98,95695,Woodland,CA,38.746906,-121.80087,1615000.0,1684738800000,3.0,4.0,3382.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,1701200.0,6439,False,False,1615000.0,26274862000.0,True,False,False,USD,USA,1254251.0,20.0,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16511145,132 Oak Ave,95695,Woodland,CA,38.67361,-121.78135,353000.0,1684479600000,2.0,3.0,1156.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,372000.0,2700,False,False,353000.0,26534062000.0,True,False,False,USD,USA,161124.0,6751.8,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16527753,1620 Grove Ave,95695,Woodland,CA,38.660122,-121.79574,546500.0,1684479600000,2.0,3.0,1534.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,604300.0,2800,False,False,546500.0,26534062000.0,True,False,False,USD,USA,143407.0,7135.128,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
2101514732,216 Cleveland St,95695,Woodland,CA,38.67929,-121.77959,425000.0,1684479600000,1.0,3.0,1059.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,,2199,False,False,425000.0,26534062000.0,True,False,False,USD,USA,,,,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16537020,1216 Harley Dr,95695,Woodland,CA,38.665264,-121.79084,600000.0,1684306800000,2.0,4.0,2114.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,632500.0,2966,False,False,600000.0,26706862000.0,True,False,False,USD,USA,97630.0,8451.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16528037,525 W El Dorado Dr,95695,Woodland,CA,38.658817,-121.79326,590000.0,1684134000000,2.0,3.0,1996.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,622100.0,2949,False,False,590000.0,26879662000.0,True,False,False,USD,USA,441109.0,8050.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16512327,26 Southwood Dr,95695,Woodland,CA,38.668606,-121.78273,485500.0,1683874800000,2.0,3.0,1488.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,512200.0,2800,False,False,485500.0,27138862000.0,True,False,False,USD,USA,63195.0,6159.384,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510594,15 2nd St,95695,Woodland,CA,38.684223,-121.77145,560000.0,1683702000000,2.0,3.0,1496.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,590900.0,2600,False,False,560000.0,27311662000.0,True,False,False,USD,USA,119469.0,7100.28,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16526433,1412 Cottonwood St,95695,Woodland,CA,38.661385,-121.79373,520000.0,1683615600000,2.0,4.0,1487.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,548800.0,2800,False,False,520000.0,27398062000.0,True,False,False,USD,USA,390427.0,10751.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16537751,867 Cordoza Ct,95695,Woodland,CA,38.671158,-121.80014,875000.0,1683615600000,3.0,5.0,2724.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,923500.0,3499,False,False,875000.0,27398062000.0,True,False,False,USD,USA,495580.0,0.3562,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16511023,241 Pearl Ct,95695,Woodland,CA,38.690197,-121.77329,314000.0,1683529200000,2.0,3.0,1252.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,482900.0,2600,False,False,314000.0,27484462000.0,True,False,False,USD,USA,180433.0,3484.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16511933,1008 2nd St,95695,Woodland,CA,38.66758,-121.772354,562000.0,1683529200000,2.0,3.0,1527.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,593200.0,2800,False,False,562000.0,27484462000.0,True,False,False,USD,USA,366910.0,8695.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16512097,311 Gibson Rd,95695,Woodland,CA,38.66341,-121.778145,2128000.0,1683529200000,5.0,5.0,4361.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,2246200.0,8502,False,False,2128000.0,27484462000.0,True,False,False,USD,USA,1198525.0,1.3022,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
334051574,37210 Highway 16,95695,Woodland,CA,38.678356,-121.81672,750000.0,1683529200000,1.0,3.0,1541.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,783100.0,2500,False,False,750000.0,27484462000.0,True,False,False,USD,USA,157547.0,1.6399908172635445,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
2118467759,35250 County Road 24,95695,Woodland,CA,38.668373,-121.85182,3050000.0,1683529200000,3.0,4.0,3065.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,3184700.0,12186,False,False,3050000.0,27484462000.0,True,False,False,USD,USA,,80.0,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16535958,386 Bright Day Dr,95695,Woodland,CA,38.687344,-121.801994,450000.0,1683270000000,2.0,3.0,1185.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,475200.0,2695,False,False,450000.0,27743662000.0,True,False,False,USD,USA,280462.0,5227.2,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
68570380,33887 Mallard St,95695,Woodland,CA,38.675594,-121.87729,650000.0,1683270000000,3.0,3.0,2444.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,686400.0,3300,False,False,650000.0,27743662000.0,True,False,False,USD,USA,95424.0,10019.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16510082,327 Clover St,95695,Woodland,CA,38.682755,-121.77721,532000.0,1683183600000,2.0,4.0,1838.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,563800.0,2800,False,False,532000.0,27830062000.0,True,False,False,USD,USA,380629.0,5998.212,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
16537290,405 W Southwood Dr,95695,Woodland,CA,38.668972,-121.78986,533000.0,1683097200000,2.0,3.0,1606.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,563000.0,2800,False,False,533000.0,27916462000.0,True,False,False,USD,USA,92237.0,9975.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
114454346,1005 Court St,95695,Woodland,CA,38.67894,-121.76701,223000.0,1682665200000,,,1452.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,235700.0,2269,False,False,223000.0,28348462000.0,True,False,False,USD,USA,284344.0,3049.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
2058171443,132 Clover St,95695,Woodland,CA,38.682175,-121.78122,600000.0,1682665200000,2.0,4.0,1852.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,627300.0,2800,False,False,600000.0,28348462000.0,True,False,False,USD,USA,,0.2697,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,
